Sabarmati Ashram  ,Ahmedabad,Gujarat,India,"
"," Once the residence of Mahatma Gandhi and his wife Kasturba, Sabarmati Ashram is undoubtedly the biggest tourist attraction situated in the 5km north of Ahmedabad's centre, Gujarat. Located on the tranquil and serene stretch of Sabarmati River, it is also referred to as the 'Gandhi Ashram', 'Mahatma Gandhi Ashram' and most importantly, 'Satyagraha Ashram' as Gandhi began the famous 'Dandi March' from here. It is believed that Mahatma Gandhi chose this site for it is located between a prison and a cemetery and a Satyagrahi is likely to end up in one of these. In gratitude of the substantial impact Dandi march had on the Indian independence movement, the Indian government has recognised the Ashram as a national monument.  ","The Mahatma Gandhi Ashram has a number of other establishments within its bounds. The most famous among them is the museum 'Gandhi Smarak Sangrahalaya' which has some of Gandhi's personal letters and photographs on display. The museum was initially located in Hridaya Kunj, Gandhi's own hut in the ashram, but was formally shifted here when the museum was built in 1963. There are other buildings and sites within the Gandhi Ashram known as Nandini, Vinoba Kutir, Upasana Mandir, and Magan Niwas. These buildings are named after people who were close to Gandhi. ",Null,1 - 2 hours,8:30 AM to 6:30 PM  No entry fee
Sidi Saiyyed Mosque  ,Ahmedabad,Gujarat,India,"
"," Popularly known as Sidi Saiyyed Ni Jaali, the Sidi Saiyyed Mosque was built in the year 1573 and is one of the most popular and beautiful mosques located in Ahmedabad. This attraction has gained much admiration and reputation over the years, thanks to the architectural grandeur of the entire structure, and in particular, the ornate latticework, known as jali in colloquial terms. It is then no doubt that the place is a paradise for photographers and history buffs alike. ","This monument is among the last few mosques that were built under the Gujarat Sultanate and was completed in the last year of their reign before the Mughals invaded Gujarat and defeated them. The construction of this fantastic mosque is credited to Sidi Saiyyed in the retinue of Bilal Jhajar Khan, the general in the army of the last Sultan, Shams-Ud-Din Muzaffar Shah III, of the Gujarat Sultanate. The mosque is especially famous for its beautiful ten stone latticework windows, also known as Jalis, on the side and rear arches. The stone slabs are carved in the designs of intertwined trees and foliage with a palm motif. <br/><br/>With the passage of time, these intricate work and carvings have become an unofficial symbol of the city of Ahmedabad. At the same time, the mosque serves as a memory of the time when Gujarat dwelled happily and prospered under the rule of the Muslims. In fact, the design for the logo of the Indian Institute of Management, Ahmedabad, also seeks inspiration from this Sidi Saiyyed Jali. Earlier, the Sidi Saiyyed Mosque was used as a government office during the British Rule, but now is under the care of the Archaeological Survey of India (ASI) and is reputed as a significant tourist attraction in the country that is visited by tourists all year round. ",Null,Null,7:00 AM - 6:00 PM  No entry fee
"Swaminarayan Temple, Ahmedabad  ",Ahmedabad,Gujarat,India,"
"," Located in the Kalupur area of Ahmedabad, Shri Swaminarayan Temple (also known as Akshardham Temple) is a shrine dedicated to Narayan Dev. This splendid temple was built in the year 1822 on the instructions of Swaminarayan, who was the founder of the Swaminarayan sect of Hinduism. Embellished with vivid colours and intricate carvings, Swaminarayan temple is a marvellous example of the architecture of the nineteenth century. Inside the sanctum, the deities are decorated with ostentatious ornamentations and beautiful fabrics. The temple attracts a million people on the day after Diwali for darshan.  ","The main complex of the temple is spread over a vast area making the spectacle of the temple a marvellous sight to behold. This temple is also the headquarter of the Nar Narayan Gadi, which makes it an even more revered temple among believers. Beautifully carved out of Burma Teak wood, the intricate detailing in the carvings of this temple makes it an engineering masterpiece. The personal artefacts of Swami Narayan are also preserved for safe keeping here. The temple is also quite well known for its morning 'Aarti' or prayer service, which is a mesmerising invocation to the divine. The temple complex also has a multi-storey guesthouse and a medical clinic within its compound for the convenience of the visitors. Reflecting the many colours of spirituality, the Swami Narayan Temple is an unadulterated experience of the divine. ",Null,Null,5:00 AM - 8:00 PM  Free
Tomb of Ahmed Shah and Ahmed Shah's Mosque.  ,Ahmedabad,Gujarat,India,"
", Tomb of Sultan Ahmed Shah who was the founder of the city of Ahmedabad. This tomb also has the cenotaphs of Ahmed Shah's son and grandson. Women are not allowed in the central chamber. ,There is also a tomb of his queens across the street though it is not in a great shape nowadays. ,Null,Null,Null
Vaishnodevi Temple  ,Ahmedabad,Gujarat,India,"
"," Located on Sarkhej-Gandhinagar highway Road, Vaishnodevi Temple in Ahmedabad is a true replica of the famous temple in Jammu-Kashmir. ",Thousands of devotees as well as tourists flock to this temple every year as the temple can be visited in a couple of hours. ,Null,Null,Null
World Vintage Car Museum  ,Ahmedabad,Gujarat,India,"
"," A connoisseur of vintage cars converted his private collection of vintage cars into a museum. The collection comprises of the best of the world - Rolls Royce, Bentley, Jaguar, Cadillac, Austin and many more. ",The most interesting bit here is that you can get to drive the cars by paying a fee of Rs.500 for a fixed distance. ,Null,1-2 hours,"All days of the week8:00 AM - 9:00 PM  INR 50 per person for adults"
Ambigera Gudi group  ,Aihole,Karnataka,India,"
", Dating back to the 10th century and in much proximity to the Aihole Fort are the Ambigera Gudi group of temples. ,,Null,Null,Null
"Archaeological Museum, Aihole  ",Aihole,Karnataka,India,"
"," An Archaeological Survey of India run museum is located inside the Durga temple Complex. Originally built as a sculpture shed, the setup evolved into a well laid out museum in the year 1987. ","Find here Brahmanical, Jaina and Buddhist faiths and concepts taking shape of stone sculptures. Also find inscriptions, antiques and a number of other fascinating exhibits here ",Null,Null,All days of the week except Fridays -10:00AM-5:00PM  INR 2 per person; Free for children upto age of 15 yeaINR
Badigera gudi  ,Aihole,Karnataka,India,"
"," The 9th century temple was originally built as a Surya temple and one finds a rekhanagara tower, watching over the structure. ",,Null,Null,Null
Chakra gudi  ,Aihole,Karnataka,India,"
", Chakra Gudi is a 9th century temple and houses a rekhanagara style tower amongst few other elements ,,Null,Null,Null
Charanthimatha group  ,Aihole,Karnataka,India,"
"," An instance of the Kalyani Chalukya style of architecture, this group of temple dates back to sometime in the middle of the 11th and the 12th centuries. The central structure here is said to be the Trikutachala Temple, housing three shrines. ",,Null,Null,Null
Chikkigudi group  ,Aihole,Karnataka,India,"
"," In much proximity to the Ambigera Gudi Group of temples, is the Chikkigudi group of temples stands out from its surroundings, given its size. ",,Null,Null,Null
Shopping in Aihole  ,Aihole,Karnataka,India,"
"," One might not find elaborate shopping complexes here. One can, however shop at the local markets around the tourist spots such as the Durga Temple. ","One may however, travel to Ilkal, just a little away, known for its traditional handloom, silk sarees and more. ",Null,Null,Null
"Durga Temple, Aihole  ",Aihole,Karnataka,India,"
"," Aihole is called the cradle of temples in Karnataka and rightfully so, and the Durga Temple of Aihole is a beautiful and interesting slice of it. The ancient Dravidian structure can be traced back to the 7th-8th century during the rule of the Chalukyan kings in South India. Like every other monarch, this dynasty too built a good lot of temples and Durga Temple is among the most graceful as well as unique ones. The presence of pillars leading up to the sanctum and the apsidal corridor along the circumference of the core of the shrine give the majestic temple a true artistic divinity. ","Much of the soul of a temple lies in the grandeur of its architecture; and though not vast in size, the design of the Durga Temple speaks of significance from each of its carvings. Tourists flock here as a part of their temple visits in Aihole to witness a real sample of authentic Dravidian construction. This mighty temple has long been desolate and parts in ruins, and there is no deity commanding the abode of the sanctum sanctorum. Nevertheless, there is a sense of spirituality in the air that is only possible because of the brilliant architecture by the Chalukyan artisans. It has more uniqueness to offer in terms of its name as well - turns out that the temple is not of Devi Durga at all but has an entirely different story behind it. ",Null,Null,"9:00 AM - 5:00 PM  Citizens of India, SAARC and BIMSTEC countries: INR 15,Citizens of other countries: INR 200,Children (up to 15 years): Free"
